Year,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Player_Link
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H46D/37,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98H7/D,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/DH4,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H47/6D9385,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/D,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H5976D,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/59D3,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/3,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/HD9,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/D3H,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39/H7D,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45H/16D,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1DH,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68/HD,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/9H7,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/49D617,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H6D,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H1D69,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/8H3,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65/HD,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/DH,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7DH/89,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93/DH,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/D57H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/3HD1,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/3H6D,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98H7/1D,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79H/8D,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23/H,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87/H9D,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48/H167,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H9,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/6H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H7,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1H,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/6HD4,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H7,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/DH,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/6H1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1H,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/HD8,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3/H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/9HD,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2023,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H4/719D,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89/7H,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23H/917D5,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4H35D,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5HD/379,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H7D4/389,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/56,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/HD3,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H/D,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H97,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3H/45,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98H/7D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89/7H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/8HD94,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H89D,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3/H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64/5H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/9D7658,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/35,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/35D79,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78H/9D,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/5H497,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/4H375,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/HD,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6H4/8,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874H/6,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/46DH,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/397HD,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54/13H,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/HD7,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/9D318,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H64D,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/HD,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/9HD71,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/D7H,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/5H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H5,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78/H9D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/695,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H8D,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H9D,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/6H39D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/D3H47,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H9,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4H,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7HD/39,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H31D4,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/79D,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98/7H,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/3DH,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/78,
2023,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/89H,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H9D,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H/D91,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/971D,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5HD,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/7DH,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5H7D1,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74H/58,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/345DH,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/8D9,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H315,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/46H,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/7H9,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/51H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/79,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H7,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/987DH,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5HD,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/H8D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/9D8,
2023,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/DH,
2023,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H3,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/39H78,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H89D15,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/DH8,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7HD54,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H759D,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H1,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H7,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H5D46,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6H/45D1,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/D2H,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H7,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/648HD,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/HD7,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H/789D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/D3H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H5643,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/D,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H/9D7,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/D3H,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1H,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H79D8,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H7D,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5H6,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/98H7,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/6,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/7,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4H,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H87D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/HD,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/79,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/8H7,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H4,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H7,
2023,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/56D4,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/85,
2023,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/456H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H5,
2023,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H45D,
2023,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/8,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH79,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/97HD,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/978DH,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/D78,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/9H7D,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/HD317,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH27,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/35H,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/5HD4,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/98D,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/8H95,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4H51,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH79,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/45H,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/18,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/3HD159,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7H3459,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/54H,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/79H,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2H,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/534H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/5H3D,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/65,
2023,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H65137D,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/456DH,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH789,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/8H,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/HD79,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7H9D,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H7D89,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/79DH,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/54H,
2023,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2D,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/46,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/8,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/6H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH4,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H89D,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/64,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/9H,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/64H,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7H9,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/65H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/35,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4D,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H7D,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/8H7,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/5HD,
2023,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/8HD7,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/36,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/9H,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/53,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/6H,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/6,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2H,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H9,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2023,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/HD,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H,
2023,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/6H,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/H,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2023,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
